veh_id,episode,episode_step,px,py,sx,sy,ax,ay
LHDV,0,12,89.30606079101562,11.408608436584473,18.816692352294922,-0.4933493733406067,-1.028372049331665,-6.515557289123535
FHDV,0,12,96.4023208618164,4.452939510345459,19.04746437072754,0.2724563777446747,-0.39554497599601746,0.00028411555103957653
BHDV,0,12,73.34783935546875,7.782039165496826,10.200605392456055,-0.2707836925983429,-18.008129119873047,0.4136599898338318
LHDV,0,13,89.6256103515625,11.401844024658203,18.799110412597656,-0.6018837690353394,-1.0188944339752197,-6.289698123931885
FHDV,0,13,96.72586822509766,4.4575581550598145,19.04079818725586,0.2724377512931824,-0.3863133192062378,-0.0010794252157211304
BHDV,0,13,73.5172348022461,7.777811050415039,9.89686393737793,-0.2638038992881775,-17.60218048095703,0.40448740124702454
LHDV,0,14,89.94982147216797,11.393420219421387,18.78084945678711,-0.7119986414909363,-1.096694827079773,-6.613148212432861
FHDV,0,14,97.05430603027344,4.4622483253479,19.03403091430664,0.27239808440208435,-0.40642082691192627,-0.0023822670336812735
BHDV,0,14,73.68395233154297,7.773534774780273,9.58827018737793,-0.2565824091434479,-18.533157348632812,0.43369966745376587
LHDV,0,15,90.26231384277344,11.383358001708984,18.76277732849121,-0.819353461265564,-1.0470647811889648,-6.219934463500977
FHDV,0,15,97.37110137939453,4.466770648956299,19.027503967285156,0.272346556186676,-0.37815892696380615,-0.002985446946695447
BHDV,0,15,73.8385009765625,7.7696661949157715,9.28738784790039,-0.23437148332595825,-17.432552337646484,1.2868589162826538
LHDV,0,16,90.58599090576172,11.371752738952637,18.743309020996094,-0.931396484375,-1.1516982316970825,-6.628195762634277
FHDV,0,16,97.69939422607422,4.471461772918701,19.020742416381836,0.272278368473053,-0.39999711513519287,-0.004033821169286966
BHDV,0,16,73.99481201171875,7.765800476074219,8.983412742614746,-0.2153671234846115,-17.982437133789062,1.124252200126648
LHDV,0,17,90.90270233154297,11.358707427978516,18.723291397094727,-1.0443172454833984,-1.165808081626892,-6.576401710510254
FHDV,0,17,98.02079772949219,4.476054668426514,19.014123916625977,0.2721846401691437,-0.38545534014701843,-0.005458650179207325
BHDV,0,17,74.14276885986328,7.762208461761475,8.681156158447266,-0.19816626608371735,-17.603145599365234,1.0017621517181396
LHDV,0,18,91.22398376464844,11.34323501586914,18.691890716552734,-1.2060118913650513,-1.854013204574585,-9.547054290771484
FHDV,0,18,98.34716796875,4.480718612670898,19.007402420043945,0.27208396792411804,-0.3968622088432312,-0.0059440648183226585
BHDV,0,18,74.28779602050781,7.758747577667236,8.374016761779785,-0.18219327926635742,-18.134654998779297,0.9431046843528748
LHDV,0,19,91.54019927978516,11.325139045715332,18.64581298828125,-1.4087786674499512,-2.7825217247009277,-12.244590759277344
FHDV,0,19,98.66898345947266,4.485317707061768,19.000778198242188,0.2719784677028656,-0.4000205993652344,-0.006370901130139828
BHDV,0,19,74.42571258544922,7.7555108070373535,8.071160316467285,-0.16762986779212952,-18.28876304626465,0.8794488906860352
LHDV,0,20,91.84835815429688,11.303556442260742,18.591751098632812,-1.6256599426269531,-3.244213342666626,-13.01488208770752
FHDV,0,20,98.9834976196289,4.489809989929199,18.994304656982422,0.271870881319046,-0.3884723484516144,-0.006456177681684494
BHDV,0,20,74.5543441772461,7.752570152282715,7.772769451141357,-0.15413032472133636,-17.906211853027344,0.8100973963737488
LHDV,0,21,92.15760803222656,11.278813362121582,18.53631591796875,-1.8386882543563843,-3.30224871635437,-12.690000534057617
FHDV,0,21,99.29988861083984,4.494330406188965,18.987794876098633,0.27177780866622925,-0.3877847194671631,-0.005544296000152826
BHDV,0,21,74.67884063720703,7.749767303466797,7.4754462242126465,-0.1419510841369629,-17.711410522460938,0.7255118489265442
LHDV,0,22,92.46851348876953,11.251660346984863,18.478559494018555,-2.050788402557373,-3.2726709842681885,-12.018299102783203
FHDV,0,22,99.6185302734375,4.498885631561279,18.981237411499023,0.27165302634239197,-0.3715677261352539,-0.007070580963045359
BHDV,0,22,74.800537109375,7.7470574378967285,7.177870750427246,-0.13017643988132477,-16.861614227294922,0.6671904921531677
LHDV,0,23,92.79439544677734,11.219658851623535,18.41520881652832,-2.275237560272217,-3.613555431365967,-12.802695274353027
FHDV,0,23,99.95340728759766,4.503671646118164,18.974348068237305,0.27151361107826233,-0.3929716944694519,-0.007952318526804447
BHDV,0,23,74.92296600341797,7.744405269622803,6.862272262573242,-0.11801798641681671,-18.00189971923828,0.6935244798660278
LHDV,0,24,93.11709594726562,11.1843843460083,18.349700927734375,-2.498521566390991,-3.8942720890045166,-13.273648262023926
FHDV,0,24,100.28593444824219,4.508423805236816,18.96750831604004,0.27137836813926697,-0.4066053330898285,-0.008039837703108788
BHDV,0,24,75.03909301757812,7.7419657707214355,6.549009323120117,-0.10667118430137634,-18.62265968322754,0.6745375990867615
LHDV,0,25,93.4257583618164,11.147252082824707,18.28397560119629,-2.7139525413513184,-3.8315541744232178,-12.558863639831543
FHDV,0,25,100.60489654541016,4.51298189163208,18.960948944091797,0.27124926447868347,-0.382388174533844,-0.007526286877691746
BHDV,0,25,75.1454086303711,7.739803314208984,6.2486090660095215,-0.09640949219465256,-17.512271881103516,0.5982203483581543
LHDV,0,26,93.73948669433594,11.105952262878418,18.213701248168945,-2.9354782104492188,-4.24236536026001,-13.373198509216309
FHDV,0,26,100.93004608154297,4.517627239227295,18.954261779785156,0.2711178958415985,-0.40369486808776855,-0.007930543273687363
BHDV,0,26,75.24860382080078,7.737778663635254,5.942331790924072,-0.08652288466691971,-18.48953628540039,0.5968408584594727
LHDV,0,27,94.04167938232422,11.063097953796387,18.17822265625,-3.0611813068389893,-2.053967237472534,-7.277347087860107
FHDV,0,27,101.24390411376953,4.5221099853515625,18.94780731201172,0.27099111676216125,-0.37366941571235657,-0.007339639123529196
BHDV,0,27,75.3420639038086,7.736036777496338,5.645540714263916,-0.07752442359924316,-17.18216896057129,0.5209491848945618
LHDV,0,28,94.3566665649414,11.017613410949707,18.163997650146484,-3.100694179534912,-0.8690847158432007,-2.4140610694885254
FHDV,0,28,101.57109069824219,4.526784420013428,18.941082000732422,0.27086228132247925,-0.4108866751194,-0.007871273905038834
BHDV,0,28,75.435546875,7.734338283538818,5.337213516235352,-0.06896498054265976,-18.83742332458496,0.5229439735412598
LHDV,0,29,94.655029296875,10.974041938781738,18.15992546081543,-3.0820932388305664,-0.22233206033706665,1.0155680179595947
FHDV,0,29,101.88099670410156,4.531210422515869,18.934711456298828,0.2707323431968689,-0.3478168845176697,-0.007094318978488445
BHDV,0,29,75.52350616455078,7.7329254150390625,5.362332820892334,-0.061500634998083115,1.3714555501937866,0.4075358808040619
LHDV,0,30,94.98873901367188,10.92449951171875,18.148710250854492,-3.0994842052459717,-0.6714730262756348,-1.0412256717681885
FHDV,0,30,102.22769165039062,4.536162853240967,18.92758560180664,0.2705939710140228,-0.42663657665252686,-0.008284569717943668
BHDV,0,30,75.62163543701172,7.731405258178711,5.349110126495361,-0.05628972500562668,-0.7916643619537354,0.31198573112487793
LHDV,0,31,95.29277801513672,10.878145217895508,18.133947372436523,-3.138607978820801,-0.8631393909454346,-2.287444829940796
FHDV,0,31,102.54374694824219,4.540677070617676,18.921091079711914,0.2704634368419647,-0.3797144293785095,-0.0076319254003465176
BHDV,0,31,75.71124267578125,7.730162143707275,5.345223903656006,-0.047176722437143326,-0.22721531987190247,0.532808780670166
LHDV,0,32,95.60379028320312,10.829202651977539,18.11507225036621,-3.1958444118499756,-1.1064482927322388,-3.3551652431488037
FHDV,0,32,102.86727142333984,4.545297622680664,18.91444206237793,0.2703329026699066,-0.38976138830184937,-0.007651834283024073
BHDV,0,32,75.80304718017578,7.729013442993164,5.343008518218994,-0.04026491567492485,-0.12986455857753754,0.4051659405231476
LHDV,0,33,95.9135513305664,10.778721809387207,18.093120574951172,-3.265570878982544,-1.309672236442566,-4.1599931716918945
FHDV,0,33,103.18984985351562,4.549903869628906,18.907814025878906,0.27020514011383057,-0.3954392969608307,-0.007622519042342901
BHDV,0,33,75.89462280273438,7.727964401245117,5.341189384460449,-0.03484300896525383,-0.10853244364261627,0.32347965240478516
LHDV,0,34,96.21746063232422,10.727391242980957,18.069116592407227,-3.3427586555480957,-1.4543635845184326,-4.6766862869262695
FHDV,0,34,103.50667572021484,4.5544281005859375,18.90130615234375,0.270081102848053,-0.3943018317222595,-0.007515223231166601
BHDV,0,34,75.9845962524414,7.7270121574401855,5.339544773101807,-0.03036661259829998,-0.09964441508054733,0.27121782302856445
LHDV,0,35,96.51612091064453,10.67469310760498,18.044034957885742,-3.423346996307373,-1.4483572244644165,-4.653632164001465
FHDV,0,35,103.81853485107422,4.558879852294922,18.894899368286133,0.26995983719825745,-0.3699644207954407,-0.007002572994679213
BHDV,0,35,76.07322692871094,7.7261643409729,5.337902069091797,-0.02669750712811947,-0.09485913813114166,0.21187517046928406
LHDV,0,36,96.8290786743164,10.617925643920898,18.015911102294922,-3.512600898742676,-1.618033766746521,-5.134994029998779
FHDV,0,36,104.14564514160156,4.5635504722595215,18.888181686401367,0.2698363661766052,-0.3864845931529999,-0.007103588432073593
BHDV,0,36,76.16610717773438,7.725317001342773,5.33652400970459,-0.022996345534920692,-0.07928311079740524,0.21293683350086212
LHDV,0,37,97.14263153076172,10.55899429321289,17.98664093017578,-3.6041598320007324,-1.6260483264923096,-5.086381435394287
FHDV,0,37,104.4738540649414,4.568236827850342,18.88144302368164,0.2697090804576874,-0.3743534982204437,-0.007071114610880613
BHDV,0,37,76.25929260253906,7.7245378494262695,5.33484411239624,-0.01946214959025383,-0.0933234766125679,0.19633549451828003
LHDV,0,38,97.46674346923828,10.49591064453125,17.955644607543945,-3.6994738578796387,-1.8092647790908813,-5.5635085105896
FHDV,0,38,104.81362915039062,4.573087215423584,18.87446403503418,0.26958009600639343,-0.40736567974090576,-0.00752886151894927
BHDV,0,38,76.35575866699219,7.723799705505371,5.333156585693359,-0.016097741201519966,-0.09850144386291504,0.19638153910636902
LHDV,0,39,97.7746353149414,10.434013366699219,17.925838470458984,-3.7894062995910645,-1.604015588760376,-4.839709281921387
FHDV,0,39,105.13690185546875,4.577701568603516,18.867828369140625,0.2694590091705322,-0.3570979833602905,-0.0065162815153598785
BHDV,0,39,76.44752502441406,7.723158359527588,5.331584930419922,-0.013125593774020672,-0.08457854390144348,0.15994594991207123
LHDV,0,40,98.10794067382812,10.364822387695312,17.893510818481445,-3.8850619792938232,-1.844743251800537,-5.458490371704102
FHDV,0,40,105.48739624023438,4.582704544067383,18.860631942749023,0.2693294584751129,-0.4106564521789551,-0.007392673287540674
BHDV,0,40,76.5469970703125,7.72252893447876,5.329861164093018,-0.01005231961607933,-0.09836490452289581,0.1753731369972229
LHDV,0,41,98.42167663574219,10.29775333404541,17.863306045532227,-3.972564935684204,-1.8047676086425781,-5.228395462036133
FHDV,0,41,105.81781768798828,4.587420463562012,18.853851318359375,0.26920852065086365,-0.40514957904815674,-0.007226164452731609
BHDV,0,41,76.64076232910156,7.721993923187256,5.32827091217041,-0.007325963117182255,-0.09501925855875015,0.16290272772312164
LHDV,0,42,98.72077941894531,10.2321195602417,17.834911346435547,-4.053133964538574,-1.6461461782455444,-4.6708855628967285
FHDV,0,42,106.1332778930664,4.591922760009766,18.84737777709961,0.26909390091896057,-0.3752952218055725,-0.006644931621849537
BHDV,0,42,76.73025512695312,7.721534729003906,5.326740741729736,-0.004833301994949579,-0.08870965987443924,0.14450882375240326
LHDV,0,43,99.02851104736328,10.162904739379883,17.806262969970703,-4.132758617401123,-1.7120574712753296,-4.758453845977783
FHDV,0,43,106.45828247070312,4.596560955047607,18.840707778930664,0.2689768671989441,-0.39860618114471436,-0.006994059309363365
BHDV,0,43,76.82244873046875,7.721113681793213,5.325150489807129,-0.0023467903956770897,-0.0950351431965828,0.14859656989574432
LHDV,0,44,99.3265380859375,10.094338417053223,17.779205322265625,-4.206336498260498,-1.6248986721038818,-4.418588161468506
FHDV,0,44,106.77346801757812,4.6010589599609375,18.834239959716797,0.26886436343193054,-0.38841331005096436,-0.006756212562322617
BHDV,0,44,76.9118423461914,7.7207536697387695,5.3236188888549805,-2.7037815016228706e-05,-0.091977559030056,0.13930858671665192
LHDV,0,45,99.62252044677734,10.02445125579834,17.75288200378418,-4.276758670806885,-1.5049893856048584,-4.02626371383667
FHDV,0,45,107.08698272705078,4.605532169342041,18.827804565429688,0.2687530815601349,-0.36793234944343567,-0.006362345069646835
BHDV,0,45,77.00078582763672,7.720450401306152,5.322085380554199,0.0019842858891934156,-0.08767563849687576,0.11499390006065369
LHDV,0,46,99.93302154541016,9.95002555847168,17.72646141052246,-4.345352649688721,-1.5360809564590454,-3.9880218505859375
FHDV,0,46,107.41620635986328,4.610229969024658,18.8210506439209,0.26863864064216614,-0.3926698565483093,-0.006653541699051857
BHDV,0,46,77.0941162109375,7.720167636871338,5.320587635040283,0.004318822640925646,-0.08707822859287262,0.1357288807630539
LHDV,0,47,100.23793029785156,9.875601768493652,17.70149040222168,-4.408574104309082,-1.4679932594299316,-3.7166569232940674
FHDV,0,47,107.73983764648438,4.6148481369018555,18.814409255981445,0.26852455735206604,-0.39043328166007996,-0.006706717889755964
BHDV,0,47,77.18585205078125,7.719937801361084,5.318939685821533,0.006571457255631685,-0.09687948226928711,0.13242767751216888
LHDV,0,48,100.53900909423828,9.800874710083008,17.67780303955078,-4.467004299163818,-1.2576382160186768,-3.1022467613220215
FHDV,0,48,108.0597915649414,4.619412899017334,18.807844161987305,0.2684133052825928,-0.34856194257736206,-0.005906729493290186
BHDV,0,48,77.27653503417969,7.719754695892334,5.317343235015869,0.008707812055945396,-0.08476070314645767,0.11342594027519226
LHDV,0,49,100.87189483642578,9.716891288757324,17.652725219726562,-4.527134895324707,-1.4995200634002686,-3.595489501953125
FHDV,0,49,108.41393280029297,4.624465465545654,18.800580978393555,0.2682916224002838,-0.4342997074127197,-0.007275988347828388
BHDV,0,49,77.37689971923828,7.719603538513184,5.315581321716309,0.011018412187695503,-0.10535302758216858,0.1381615847349167
LHDV,0,50,101.16706848144531,9.641364097595215,17.63153839111328,-4.5763468742370605,-1.2554562091827393,-2.9161272048950195
FHDV,0,50,108.728271484375,4.628950119018555,18.794132232666016,0.2681843936443329,-0.3821297883987427,-0.00635399529710412
BHDV,0,50,77.46597290039062,7.71951150894165,5.314041614532471,0.0129710603505373,-0.09123758226633072,0.11570700258016586
LHDV,0,51,101.46456909179688,9.564285278320312,17.61113739013672,-4.622283935546875,-1.2174031734466553,-2.741234302520752
FHDV,0,51,109.04534912109375,4.6334733963012695,18.78763198852539,0.2680768668651581,-0.3878936171531677,-0.006416520569473505
BHDV,0,51,77.55581665039062,7.71945858001709,5.312469959259033,0.01490948535501957,-0.09378648549318314,0.1156729906797409
LHDV,1,0,85.11790466308594,4.385846138000488,18.972742080688477,0.27378925681114197,-0.4753037691116333,0.11565785855054855
FHDV,1,0,92.17527770996094,4.392974853515625,19.1346492767334,0.2678828239440918,-0.4162429869174957,0.07549043744802475
BHDV,1,0,68.70243835449219,7.863381385803223,12.164407730102539,0.06898749619722366,-18.652042388916016,-4.313384056091309
LHDV,2,0,86.81427764892578,4.4063215255737305,18.93563461303711,0.2707975208759308,-0.45373353362083435,0.02097308076918125
FHDV,2,0,93.87740325927734,4.431472301483154,19.092529296875,0.2790493965148926,-0.3976048529148102,0.01162832509726286
BHDV,2,0,69.72952270507812,7.857370853424072,10.626554489135742,-0.24244192242622375,-18.165325164794922,-3.3884973526000977
LHDV,2,1,87.15199279785156,4.411055088043213,18.92761993408203,0.2710398733615875,-0.47327521443367004,0.014311169274151325
FHDV,2,1,94.21788787841797,4.436464309692383,19.085506439208984,0.2792106866836548,-0.41470712423324585,0.00952435377985239
BHDV,2,1,69.91471862792969,7.854592800140381,10.309528350830078,-0.24199160933494568,-18.720727920532227,0.026591461151838303
LHDV,2,2,87.47242736816406,4.415555477142334,18.920019149780273,0.2711544930934906,-0.43404772877693176,0.006545434705913067
FHDV,2,2,94.54097747802734,4.441204071044922,19.07884407043457,0.2793309986591339,-0.38045892119407654,0.00687049375846982
BHDV,2,2,70.08535766601562,7.851973056793213,10.008588790893555,-0.24228812754154205,-17.18535041809082,-0.016932865604758263
LHDV,2,3,87.80364227294922,4.42021369934082,18.91216468811035,0.2711802124977112,-0.44819119572639465,0.00146760034840554
FHDV,2,3,94.87496185302734,4.446106433868408,19.07196044921875,0.2794269025325775,-0.39279311895370483,0.005472465883940458
BHDV,2,3,70.25640106201172,7.8491973876953125,9.696513175964355,-0.24471838772296906,-17.807655334472656,-0.1386754810810089
LHDV,2,4,88.13497161865234,4.424880504608154,18.90431022644043,0.2711266577243805,-0.4562303125858307,-0.0031107557006180286
FHDV,2,4,95.2090835571289,4.45101261138916,19.065074920654297,0.27949708700180054,-0.3999493718147278,0.00407669972628355
BHDV,2,4,70.42212677001953,7.846305847167969,9.38427734375,-0.24833011627197266,-18.13637351989746,-0.20978905260562897
LHDV,2,5,88.4603271484375,4.429467678070068,18.896602630615234,0.27100449800491333,-0.46476101875305176,-0.007366119883954525
FHDV,2,5,95.53719329833984,4.4558329582214355,19.05831527709961,0.27954474091529846,-0.40760037302970886,0.0028734877705574036
BHDV,2,5,70.57963562011719,7.843329429626465,9.077499389648438,-0.2524354159832001,-18.498432159423828,-0.24754583835601807
LHDV,2,6,88.7735366821289,4.434825897216797,18.885723114013672,0.3403477370738983,-0.5978412628173828,3.810486316680908
FHDV,2,6,95.85313415527344,4.460477828979492,19.05180549621582,0.27957862615585327,-0.3577195405960083,0.0018620308255776763
BHDV,2,6,70.72509002685547,7.840276718139648,8.77712631225586,-0.256615549325943,-16.505826950073242,-0.2297028750181198
LHDV,2,7,89.11697387695312,4.442022800445557,18.86712074279785,0.4626472294330597,-1.0891255140304565,7.160350799560547
FHDV,2,7,96.19971466064453,4.465571880340576,19.044668197631836,0.27958711981773376,-0.41787222027778625,0.0004972841124981642
BHDV,2,7,70.88042449951172,7.83682918548584,8.45847225189209,-0.2600358724594116,-18.65645408630371,-0.20025195181369781
LHDV,2,8,89.4389419555664,4.4505791664123535,18.84537696838379,0.595148503780365,-1.2068208456039429,7.3540730476379395
FHDV,2,8,96.52490234375,4.470353126525879,19.03797149658203,0.2795906066894531,-0.3716796636581421,0.00019352801609784365
BHDV,2,8,71.02093505859375,7.833448886871338,8.153862953186035,-0.2636401653289795,-16.906396865844727,-0.20004510879516602
LHDV,2,9,89.7781982421875,4.4614362716674805,18.82304573059082,0.7250476479530334,-1.2053477764129639,7.011417865753174
FHDV,2,9,96.86781311035156,4.475395679473877,19.03091049194336,0.27957868576049805,-0.381123811006546,-0.0006434423848986626
BHDV,2,9,71.16344451904297,7.829739093780518,7.832014083862305,-0.26676979660987854,-17.3720703125,-0.16892454028129578
LHDV,2,10,90.12664031982422,4.4744181632995605,18.800546646118164,0.8509966135025024,-1.2608697414398193,7.058297634124756
FHDV,2,10,97.22026824951172,4.480580806732178,19.023653030395508,0.2795524597167969,-0.40671494603157043,-0.001469732029363513
BHDV,2,10,71.30388641357422,7.8257927894592285,7.501238822937012,-0.2689489424228668,-18.536954879760742,-0.12212137132883072
LHDV,2,11,90.46188354492188,4.488572120666504,18.77907371520996,0.9674928784370422,-1.2569175958633423,6.819106578826904
FHDV,2,11,97.55961608886719,4.485572814941406,19.01666831970215,0.2795165479183197,-0.40884989500045776,-0.0021020963322371244
BHDV,2,11,71.43343353271484,7.821891784667969,7.1829094886779785,-0.269890695810318,-18.63340187072754,-0.05512551590800285
LHDV,2,12,90.78250885009766,4.503623008728027,18.75846290588379,1.076554298400879,-1.190014362335205,6.296922206878662
FHDV,2,12,97.8843994140625,4.490352153778076,19.00998306274414,0.27947404980659485,-0.38598930835723877,-0.002453730208799243
BHDV,2,12,71.55220794677734,7.818087100982666,6.878157615661621,-0.2696906626224518,-17.595579147338867,0.011549394577741623
LHDV,2,13,91.10721588134766,4.520418167114258,18.7372989654541,1.1861779689788818,-1.246022343635559,6.4540696144104
FHDV,2,13,98.21356201171875,4.495195388793945,19.00320816040039,0.27942368388175964,-0.39887091517448425,-0.0029652828816324472
BHDV,2,13,71.66728210449219,7.814183712005615,6.569085121154785,-0.2683722972869873,-18.196575164794922,0.07761847227811813
LHDV,2,14,91.42532348632812,4.538410663604736,18.716089248657227,1.2938722372055054,-1.201343297958374,6.099930286407471
FHDV,2,14,98.5362319946289,4.49994421005249,18.99656867980957,0.2793681025505066,-0.37606799602508545,-0.003148192074149847
BHDV,2,14,71.77498626708984,7.81068229675293,6.2676239013671875,-0.23454450070858002,-17.075119018554688,1.9160462617874146
LHDV,2,15,91.75562286376953,4.558786869049072,18.693378448486328,1.406980276107788,-1.290775179862976,6.428529262542725
FHDV,2,15,98.87151336669922,4.504878997802734,18.98967170715332,0.27930453419685364,-0.391991525888443,-0.0036129264626652002
BHDV,2,15,71.88142395019531,7.807404518127441,5.952144622802734,-0.20716391503810883,-17.93035888671875,1.5561838150024414
LHDV,2,16,92.08441162109375,4.58083438873291,18.669889450073242,1.5216288566589355,-1.387943148612976,6.774478435516357
FHDV,2,16,99.20553588867188,4.509795665740967,18.982799530029297,0.2792361080646515,-0.4060705900192261,-0.004043236840516329
BHDV,2,16,71.9862289428711,7.8042449951171875,5.9499406814575195,-0.19383962452411652,-0.13022884726524353,0.7873199582099915
LHDV,2,17,92.40030670166016,4.603732109069824,18.64632225036621,1.6342822313308716,-1.3672688007354736,6.535670280456543
FHDV,2,17,99.5267105102539,4.514523506164551,18.9761905670166,0.27916640043258667,-0.38342395424842834,-0.004044140689074993
BHDV,2,17,72.087158203125,7.801214218139648,5.947732925415039,-0.1857723593711853,-0.12808462977409363,0.4680284559726715
LHDV,2,18,92.72154235839844,4.62929630279541,18.609600067138672,1.7963076829910278,-2.103037118911743,9.279010772705078
FHDV,2,18,99.85370635986328,4.519337177276611,18.969465255737305,0.27909183502197266,-0.38515082001686096,-0.0042702751234173775
BHDV,2,18,72.19001007080078,7.798136234283447,5.9457831382751465,-0.17984801530838013,-0.11166206002235413,0.3392803370952606
LHDV,2,19,93.04615783691406,4.658200740814209,18.55487060546875,2.0057942867279053,-2.930752754211426,11.21796989440918
FHDV,2,19,100.18484497070312,4.524211883544922,18.96265411376953,0.2790129482746124,-0.3647354245185852,-0.004224371165037155
BHDV,2,19,72.29424285888672,7.795033931732178,5.943896770477295,-0.1751762181520462,-0.10101465880870819,0.2501738965511322
LHDV,2,20,93.39217376708984,4.692898273468018,18.485898971557617,2.2466952800750732,-4.138314723968506,14.454118728637695
FHDV,2,20,100.53884887695312,4.529423236846924,18.95537567138672,0.27892521023750305,-0.43670833110809326,-0.005264303646981716
BHDV,2,20,72.40571594238281,7.791743755340576,5.94191837310791,-0.17107045650482178,-0.11870432645082474,0.24634669721126556
LHDV,2,21,93.69975280761719,4.727837562561035,18.423110961914062,2.4594497680664062,-3.727684497833252,12.631099700927734
FHDV,2,21,100.85464477539062,4.534073352813721,18.948883056640625,0.278844952583313,-0.3854624330997467,-0.00476484652608633
BHDV,2,21,72.50525665283203,7.7888503074646,5.94019889831543,-0.16789749264717102,-0.10208413749933243,0.18837685883045197
LHDV,2,22,94.0098876953125,4.765389919281006,18.357925415039062,2.671063184738159,-3.8552627563476562,12.515432357788086
